Session,Child Code,OT Code,Matlab Time in Seconds (half second interval),Child EDA Foot 1,Child EDA Foot 2,OT EDA Foot 1,OT EDA Foot 2,Activity Code
0,1,65,1249920507,1.07342781,0.494628174,0.05,0.029644,39
0,1,65,1249920508,1.100573836,0.479215584,0.05,0.029644,39
0,1,65,1249920508,1.15703809,0,0.05,0.029465711,39
0,1,65,1249920509,1.189517553,0,0.05,0.027613,39
0,1,65,1249920509,1.196719155,0,0.05,0.02766066,39
0,1,65,1249920510,0,,0.05,0.029644,39
0,1,65,1249920510,0,,0.05,0.029644,39
0,1,65,1249920511,1.206668364,0.415953579,0.05,0.029644,39
0,1,65,1249920511,1.21565126,0.41363081,0.05,0.029644,39
0,1,65,1249920512,1.326738782,0.452963184,0.05,0.029644,39
0,1,65,1249920512,1.30794296,0.457591332,0.05,0.029644,39
0,1,65,1249920513,1.281476442,0.454479931,0.05,0.029644,39
0,1,65,1249920513,1.257302444,0,0.05,0.029644,39
0,1,65,1249920514,1.187921109,0,0.05,0.029644,39
0,1,65,1249920514,1.151213631,0,0.050073479,0.029644,39
0,1,65,1249920515,1.149955839,0.434232028,0.051994662,0.029644,39
0,1,65,1249920515,1.165313257,0.431124532,0.050004698,0.029644,39
0,1,65,1249920516,1.190816481,0.432133301,0.05,0.029644,39
0,1,65,1249920516,1.223423311,0.452746747,0.05,0.029644,39
0,1,65,1249920517,1.285390876,0.321674019,0.05,0.029644,39
0,1,65,1249920517,1.311313349,0.005553321,0,0.029644,39
0,1,65,1249920518,1.279743,0,0.05,0.029644,39
0,1,65,1249920518,1.218419636,0,0.05,0.029644,39
0,1,65,1249920519,1.208983582,0,0.050266478,0.029644,39
0,1,65,1249920519,1.198948649,0,0.051892914,0.029644,39
0,1,65,1249920520,1.189439771,0,0.05,0.029644,39
0,1,65,1249920520,1.17748449,0,0.05,0.029644,39
0,1,65,1249920521,1.164118201,0,0.050218391,0.029644,39
0,1,65,1249920521,1.153535684,0,0.050985018,0.029644,39
0,1,65,1249920522,1.141746468,0,0,0.029644,39
0,1,65,1249920522,1.128688647,0,0.05309416,0.029644,39
0,1,65,1249920523,1.11992382,0,0.05387346,0.029644,39
0,1,65,1249920523,1.108029937,0,0.054005012,0.029644,39
0,1,65,1249920524,1.100304,0,0.052136317,0.029644,39
0,1,65,1249920524,1.100304,0,0.052,0.029644,39
0,1,65,1249920525,1.100304,0,0.052,0.029644,39
0,1,65,1249920525,1.098133448,0.006568783,0.052,0.029644,39
0,1,65,1249920526,1.091867796,0.106856297,0.052,0.029644,39
0,1,65,1249920526,1.085641664,0.132004152,0,0.029644,39
0,1,65,1249920527,1.081921472,0.13228567,0.052,0.029644,39
0,1,65,1249920527,1.081571,0,0.052,0.029644,39
0,1,65,1249920528,1.10249738,0,0.052,0.029644,39
0,1,65,1249920528,1.094003552,0,0.052,0.029644,39
0,1,65,1249920529,1.085200679,0,0.052,0.029644,39
0,1,65,1249920529,1.078683913,0,0.052,0.029644,39
0,1,65,1249920530,1.037246553,0,0.052,0.029644,39
0,1,65,1249920530,1.026706,0,0.052107022,0.029644,39
0,1,65,1249920531,1.037278532,0,0.054108,0.029644,39
0,1,65,1249920531,1.092495825,0,0.054108,0.029644,39
0,1,65,1249920532,1.055439555,0,0.054108,0.029644,39
0,1,65,1249920532,1.037783645,0,0.054108,0.029644,39
0,1,65,1249920533,1.018512776,0,0.054108,0.029644,39
0,1,65,1249920533,1.026116477,0,0.054108,0.029644,39
0,1,65,1249920534,1.107662827,0,0.054108,0.029644,39
0,1,65,1249920534,1.119266,0,0.054108,0.029644,39
0,1,65,1249920535,1.119266,0,0.054108,0.029644,39
0,1,65,1249920535,1.096771702,0,0.054108,0.030240451,39
0,1,65,1249920536,1.081571,0,0.054108,0.032612328,39
0,1,65,1249920536,1.081571,0,0.054108,0.033663,39
0,1,65,1249920537,1.083166064,0,0.054108,0.033663,39
0,1,65,1249920537,1.095207059,0,0.054108,0.033288908,39
0,1,65,1249920538,1.099376274,0,0.054108,0.031621,39
0,1,65,1249920538,1.087836976,0,0.054108,0.031621,39
0,1,65,1249920539,1.08183265,0,0.054108,0.031621,39
0,1,65,1249920539,1.107907995,0,0.054108,0.031621,39
0,1,65,1249920540,1.114465951,0.134854092,0.054108,0.031621,39
0,1,65,1249920540,1.093486892,0.13485496,0.054108,0.031621,39
0,1,65,1249920541,1.074245419,0.134823221,0.054108,0.031621,39
0,1,65,1249920541,1.066553788,0.134673623,0.054108,0.031621,39
0,1,65,1249920542,1.093175095,0,0.054108,0.031621,39
0,1,65,1249920542,1.095609679,0,0.054108,0.030802086,39
0,1,65,1249920543,1.080150563,0,0.054108,0.029644,39
0,1,65,1249920543,1.068639629,0,0.054108,0.029644,39
0,1,65,1249920544,1.059808122,0,0.054108,0.029644,39
0,1,65,1249920544,1.060852268,0.132327123,0.054108,0.029644,39
0,1,65,1249920545,1.113258348,0.131889496,0.054108,0.029644,39
0,1,65,1249920545,1.122119211,0.131481267,0.054108,0.029644,39
0,1,65,1249920546,1.103075819,0.13108333,0.054108,0.029644,39
0,1,65,1249920546,1.043390651,0,0.054108,0.029644,39
0,1,65,1249920547,1.018658945,0,0.054108,0.029644,39
0,1,65,1249920547,1.020504556,0,0.054108,0.029644,39
0,1,65,1249920548,1.01956093,0,0.054108,0.029644,39
0,1,65,1249920548,1.014106143,0,0.054108,0.029644,39
0,1,65,1249920549,1.005886045,0,0.054108,0.029644,39
0,1,65,1249920549,1.003112748,0,0.054108,0.029644,39
0,1,65,1249920550,1.005006855,0,0.054108,0.029644,39
0,1,65,1249920550,1.007534181,0,0.054108,0.029644,39
0,1,65,1249920551,1.008848607,0,0.054108,0.029644,39
0,1,65,1249920551,0.988126914,0,0.054108,0.029644,39
0,1,65,1249920552,0.988507344,0,0.054108,0.029644,39
0,1,65,1249920552,0.991202,0,0.052284328,0.029644,39
0,1,65,1249920553,0.991202,0,0.050260095,0.029644,39
0,1,65,1249920553,0.991202,0,0.05,0.029644,39
0,1,65,1249920554,1.00591011,0,0.05359629,0.029644,39
0,1,65,1249920554,1.030223943,0,0.052265599,0.029644,39
0,1,65,1249920555,0.92497686,0,0.053278995,0.029644,39
0,1,65,1249920555,0.950760823,0,0.054108,0.029654727,39
0,1,65,1249920556,0.947987302,0,0.052416565,0.03365356,39
0,1,65,1249920556,0.955486303,0,0.052,0.030000327,39
0,1,65,1249920557,0.964664503,0,0.052,0.029644,39
0,1,65,1249920557,0.953385429,0,0.052,0.029644,39
0,1,65,1249920558,0.959336477,0,0.053712152,0.029644,39
0,1,65,1249920558,0.976799285,0,0.054108,0.029060511,39
0,1,65,1249920559,0.981452229,0,0.055073602,0.028018899,39
0,1,65,1249920559,0.963882162,0,0.054910787,0.029644,39
0,1,65,1249920560,0.896952854,0,0.056752168,0.029644,39
0,1,65,1249920560,0.956494029,0,0.058233,0.029644,39
0,1,65,1249920561,0.951173732,0,0.058233,0.029644,39
0,1,65,1249920561,0.924592403,0,0.054847246,0.029644,39
0,1,65,1249920562,0.894945553,0,0.054108,0.029644,39
0,1,65,1249920562,0.941717718,0,0.054108,0.029644,39
0,1,65,1249920563,0.945313921,0,0.054108,0.029644,39
0,1,65,1249920563,0.940631743,0,0.054108,0.029644,39
0,1,65,1249920564,0.939481,0,0.054108,0.029644,39
0,1,65,1249920564,0.939621803,0,0.053303859,0.029644,39
0,1,65,1249920565,0.942176632,0,0.050590798,0.029644,39
